Time(h.m.s),Dust(mg/m3),CO(ppm),CO2,temp(C)
13.4.24,0.34321,8.0028,349.3842,24.4922
13.4.24,0.34266,8.0305,349.3842,24.4922
13.4.24,0.34376,8.0028,349.3842,24.4922
13.4.25,0.34321,8.0028,349.3842,24.4922
13.4.25,0.34321,8.0028,349.3842,24.4922
13.4.25,0.34321,8.0028,349.3842,24.4922
13.4.25,0.34321,8.0028,349.3842,24.4922
13.4.26,0.34321,8.0028,349.3842,24.4922
13.4.26,0.34376,8.0028,349.3842,24.4922
13.4.26,0.34376,8.0028,349.3842,24.4922
13.4.27,0.34431,8.0028,349.3842,24.4922
13.4.27,0.34376,8.0028,349.3842,24.4922
13.4.27,0.34431,8.0028,349.3842,24.4922
13.4.28,0.34431,8.0028,349.3842,24.4922
13.4.28,0.34431,8.0028,349.3842,24.4922
13.4.28,0.34431,8.0028,349.3842,24.4922
13.4.29,0.34376,8.0028,349.3842,24.4922
13.4.29,0.34376,8.0028,349.3842,24.4922
13.4.29,0.34431,8.0028,349.3842,24.4922
13.4.29,0.34431,8.0028,349.3842,24.4922
13.4.30,0.34431,8.0028,349.3842,24.4922
13.4.30,0.34431,8.0028,349.3842,24.4922
13.4.30,0.34486,8.0028,349.3842,24.4922
13.4.31,0.34486,8.0028,349.3842,24.4922
13.4.31,0.34486,8.0028,349.3842,24.4922
13.4.31,0.34431,8.0028,349.3842,24.4922
13.4.32,0.34486,8.0028,349.3842,24.4922
13.4.32,0.34486,8.0028,349.3842,24.4922
13.4.32,0.34486,8.0028,349.3842,24.4922
13.4.33,0.3454,8.0028,349.3842,24.4922
13.4.33,0.34486,8.0028,349.3842,24.4922
13.4.33,0.3454,8.0028,349.3842,24.4922
13.4.33,0.3454,8.0028,349.3842,24.8145
13.4.34,0.34486,8.0028,349.3842,24.4922
13.4.34,0.3454,8.0028,349.3842,24.4922
13.4.34,0.34486,8.0028,349.3842,24.4922
13.4.35,0.3454,8.0028,349.3842,24.4922
13.4.35,0.3454,8.0028,349.3842,24.4922
13.4.35,0.34595,8.0028,349.3842,24.4922
13.4.36,0.34595,8.0028,348.674,24.4922
13.4.36,0.3454,8.0028,349.3842,24.4922
13.4.36,0.34595,8.0028,349.3842,24.4922
13.4.37,0.34595,8.0028,349.3842,24.4922
13.4.37,0.34595,8.0028,349.3842,24.4922
13.4.37,0.34595,8.0028,349.3842,24.4922
13.4.37,0.3454,7.9753,348.674,24.4922
13.4.38,0.34595,8.0028,348.674,24.4922
13.4.38,0.34595,7.9753,348.674,24.4922
13.4.38,0.34595,7.9753,348.674,24.4922
13.4.39,0.34595,7.9753,348.674,24.4922
13.4.39,0.34595,7.9753,348.674,24.4922
13.4.39,0.3465,7.9753,348.674,24.4922
13.4.40,0.3465,7.9753,348.674,24.4922
13.4.40,0.3465,7.9753,348.674,24.4922
13.4.40,0.3465,7.9753,348.674,24.4922
13.4.41,0.3465,7.9753,349.3842,24.4922
13.4.41,0.3465,7.9753,348.674,24.4922
13.4.41,0.34705,7.9753,348.674,24.8145
13.4.41,0.3465,7.9753,348.674,24.4922
13.4.42,0.34705,7.9753,348.674,24.4922
13.4.42,0.3465,7.9753,349.3842,24.4922
13.4.42,0.3465,7.9753,348.674,24.8145
13.4.43,0.34705,7.9753,348.674,24.4922
13.4.43,0.34705,7.9753,348.674,24.8145
13.4.43,0.3465,7.9753,348.674,24.4922
13.4.44,0.34705,7.9753,348.674,24.4922
13.4.44,0.34705,7.9753,348.674,24.4922
13.4.44,0.34705,7.9753,348.674,24.4922
13.4.45,0.34705,7.9753,348.674,24.4922
13.4.45,0.34705,7.9753,348.674,24.4922
13.4.45,0.34705,7.9753,348.674,24.4922
13.4.45,0.34705,7.9753,348.674,24.4922
13.4.46,0.34705,7.9753,348.674,24.4922
13.4.46,0.34759,7.9753,348.674,24.4922
13.4.46,0.34705,7.9753,348.674,24.4922
13.4.47,0.34759,7.9753,348.674,24.4922
13.4.47,0.34759,7.9753,348.674,24.4922
13.4.47,0.34759,7.9753,348.674,24.4922
13.4.48,0.34759,7.9753,348.674,24.4922
13.4.48,0.34705,7.9753,348.674,24.4922
13.4.48,0.34759,7.9753,348.674,24.4922
13.4.49,0.34759,7.9753,348.674,24.4922
13.4.49,0.34759,7.9753,348.674,24.4922
13.4.49,0.34759,7.9753,348.674,24.8145
13.4.49,0.34705,7.9753,348.674,24.4922
13.4.50,0.34814,7.9753,348.674,24.4922
13.4.50,0.34759,7.9753,348.674,24.4922
13.4.50,0.34759,7.9478,348.674,24.4922
13.4.51,0.34814,7.9478,348.674,24.4922
13.4.51,0.34759,7.9753,348.674,24.4922
13.4.51,0.34814,7.9753,348.674,24.8145
13.4.52,0.34814,7.9478,348.674,24.4922
13.4.52,0.34814,7.9478,348.674,24.4922
13.4.52,0.34814,7.9478,348.674,24.4922
13.4.53,0.34814,7.9478,348.674,24.4922
13.4.53,0.34814,7.9478,348.674,24.4922
13.4.53,0.34814,7.9478,348.674,24.4922
13.4.53,0.34814,7.9753,348.674,24.8145
13.4.54,0.34705,7.9753,348.674,24.4922
13.4.54,0.34814,7.9478,348.674,24.4922
13.4.54,0.34869,7.9478,348.674,24.8145
13.4.55,0.34869,7.9478,348.674,24.4922
13.4.55,0.34814,7.9478,348.674,24.4922
13.4.55,0.34814,7.9478,348.674,24.4922
13.4.56,0.34869,7.9478,348.674,24.4922
13.4.56,0.34814,7.9478,348.674,24.8145
13.4.56,0.34869,7.9478,348.674,24.4922
13.4.57,0.34924,7.9478,348.674,24.8145
13.4.57,0.34814,7.9478,348.674,24.8145
13.4.57,0.34869,7.9478,348.674,24.4922
13.4.57,0.34869,7.9478,348.674,24.4922
13.4.58,0.34924,7.9478,348.674,24.4922
13.4.58,0.34924,7.9478,348.674,24.8145
13.4.58,0.34814,7.9478,348.674,24.4922
13.4.59,0.34869,7.9478,348.674,24.4922
13.4.59,0.34869,7.9478,348.674,24.4922
13.4.59,0.34869,7.9478,348.674,24.4922
13.5.0,0.34924,7.9478,348.674,24.8145
13.5.0,0.34869,7.9478,348.674,24.4922
13.5.0,0.34924,7.9478,348.674,24.4922
13.5.1,0.34924,7.9478,348.674,24.8145
13.5.1,0.34924,7.9478,348.674,24.4922
13.5.1,0.34924,7.9478,348.674,24.8145
13.5.1,0.34869,7.9478,348.674,24.8145
13.5.2,0.34924,7.9478,348.674,24.4922
13.5.2,0.34924,7.9478,348.674,24.8145
13.5.2,0.34924,7.9478,348.674,24.8145
13.5.3,0.34979,7.9478,348.674,24.8145
13.5.3,0.34924,7.9478,348.674,24.4922
13.5.3,0.34924,7.9478,348.674,24.8145
,0.34443075,7.999876,349.1173575,24.52443
