Time(h.m.s),Dust(mg/m3),CO(ppm),CO2,temp(C)
13.26.30,0.36403,6.6434,334.5306,25.1367
13.26.30,0.36403,6.6434,334.5306,25.1367
13.26.31,0.36348,6.6434,334.5306,24.8145
13.26.31,0.36348,6.6434,334.5306,24.8145
13.26.31,0.36403,6.6434,334.5306,24.8145
13.26.32,0.36403,6.6434,334.5306,24.8145
13.26.32,0.36348,6.6434,334.5306,24.8145
13.26.32,0.36348,6.6434,334.5306,24.8145
13.26.32,0.36348,6.6434,334.5306,24.8145
13.26.33,0.36403,6.6434,334.5306,24.8145
13.26.33,0.36348,6.6434,334.5306,24.8145
13.26.33,0.36348,6.6434,334.5306,24.8145
13.26.34,0.36348,6.6434,334.5306,24.8145
13.26.34,0.36348,6.6205,334.5306,24.8145
13.26.34,0.36403,6.6434,334.5306,24.8145
13.26.35,0.36458,6.6434,334.5306,24.8145
13.26.35,0.36403,6.6434,334.5306,24.8145
13.26.35,0.36348,6.6434,334.5306,24.8145
13.26.36,0.36403,6.6434,334.5306,24.8145
13.26.36,0.36348,6.6434,334.5306,25.1367
13.26.36,0.36348,6.6434,334.5306,25.1367
13.26.36,0.36348,6.6434,334.5306,24.8145
13.26.37,0.36403,6.6434,334.5306,24.8145
13.26.37,0.36403,6.6434,334.5306,25.1367
13.26.37,0.36403,6.6434,334.5306,24.8145
13.26.38,0.36403,6.6434,334.5306,24.8145
13.26.38,0.36348,6.6205,334.5306,25.1367
13.26.38,0.36403,6.6434,334.5306,25.1367
13.26.39,0.36403,6.6434,334.5306,25.1367
13.26.39,0.36348,6.6434,334.5306,25.1367
13.26.39,0.36348,6.6434,334.5306,25.1367
13.26.40,0.36348,6.6434,334.5306,24.8145
13.26.40,0.36403,6.6434,334.5306,25.1367
13.26.40,0.36348,6.6434,334.5306,25.1367
13.26.40,0.36348,6.6434,334.5306,25.1367
13.26.41,0.36403,6.6434,334.5306,25.1367
13.26.41,0.36348,6.6434,334.5306,24.8145
13.26.41,0.36348,6.6434,334.5306,24.8145
13.26.42,0.36403,6.6434,334.5306,24.8145
13.26.42,0.36403,6.6434,334.5306,25.1367
13.26.42,0.36403,6.6434,334.5306,24.8145
13.26.43,0.36348,6.6205,334.5306,25.1367
13.26.43,0.36403,6.6434,334.5306,24.8145
13.26.43,0.36403,6.6434,334.5306,24.8145
13.26.44,0.36348,6.6434,334.5306,24.8145
13.26.44,0.36403,6.6434,334.5306,24.8145
13.26.44,0.36348,6.6434,334.5306,24.8145
13.26.44,0.36403,6.6434,334.5306,25.1367
13.26.45,0.36403,6.6434,334.5306,24.8145
13.26.45,0.36348,6.6434,334.5306,24.8145
13.26.45,0.36403,6.6434,334.5306,25.1367
13.26.46,0.36403,6.6434,334.5306,25.1367
13.26.46,0.36348,6.6434,334.5306,24.8145
13.26.46,0.36348,6.6434,334.5306,24.8145
13.26.47,0.36348,6.6434,334.5306,25.1367
13.26.47,0.36348,6.6434,334.5306,25.1367
13.26.47,0.36293,6.6205,334.5306,25.1367
13.26.48,0.36403,6.6434,334.5306,24.8145
13.26.48,0.36458,6.6434,334.5306,25.1367
13.26.48,0.36403,6.6434,334.5306,25.1367
13.26.49,0.36403,6.6434,334.5306,25.1367
13.26.49,0.36403,6.6434,334.5306,25.1367
13.26.49,0.36403,6.6434,334.5306,25.1367
13.26.49,0.36403,6.6434,334.5306,25.1367
13.26.50,0.36458,6.6434,334.5306,25.1367
13.26.50,0.36348,6.6434,334.5306,25.1367
13.26.50,0.36403,6.6434,334.5306,25.1367
13.26.51,0.36458,6.6205,334.5306,25.1367
13.26.51,0.36403,6.6434,334.5306,24.8145
13.26.51,0.36403,6.6205,334.5306,25.1367
13.26.52,0.36348,6.6434,334.5306,25.1367
13.26.52,0.36403,6.6205,334.5306,25.1367
13.26.52,0.36403,6.6434,334.5306,25.1367
13.26.53,0.36403,6.6434,334.5306,25.1367
13.26.53,0.36348,6.6205,334.5306,25.1367
13.26.53,0.36348,6.6434,334.5306,25.1367
13.26.53,0.36403,6.6434,334.5306,25.1367
13.26.54,0.36403,6.6434,334.5306,25.1367
13.26.54,0.36403,6.6434,334.5306,25.1367
13.26.54,0.36403,6.6434,334.5306,25.1367
13.26.55,0.36403,6.6205,334.5306,25.1367
13.26.55,0.36403,6.6434,334.5306,25.1367
13.26.55,0.36458,6.6205,334.5306,25.1367
13.26.56,0.36403,6.6205,334.5306,25.1367
13.26.56,0.36403,6.6205,334.5306,25.1367
13.26.56,0.36293,6.6434,334.5306,25.1367
13.26.57,0.36403,6.6205,334.5306,25.1367
13.26.57,0.36403,6.6434,334.5306,25.1367
13.26.57,0.36403,6.6205,334.5306,25.1367
13.26.57,0.36403,6.6205,334.5306,25.1367
13.26.58,0.36348,6.6205,334.5306,25.1367
13.26.58,0.36403,6.6205,334.5306,25.1367
13.26.58,0.36403,6.6205,334.5306,25.1367
13.26.59,0.36403,6.6205,334.5306,25.1367
13.26.59,0.36458,6.6205,334.5306,24.8145
13.26.59,0.36348,6.6205,334.5306,25.1367
13.27.0,0.36458,6.6205,334.5306,25.1367
13.27.0,0.36403,6.6205,362.02,25.1367
13.27.0,0.36403,6.6205,367.7131,25.1367
13.27.1,0.36403,6.6205,368.1482,24.8145
13.27.1,0.36403,6.6205,359.9055,25.1367
13.27.1,0.36458,6.6205,359.3578,25.1367
13.27.1,0.36403,6.6205,357.086,24.8145
13.27.2,0.36458,6.6205,357.6665,24.8145
13.27.2,0.36348,6.6205,357.6665,24.8145
13.27.2,0.36403,6.6205,357.086,25.1367
13.27.3,0.36403,6.6205,357.086,25.1367
13.27.3,0.36403,6.6205,357.6665,25.1367
,0.3636451,6.6407665,335.9384275,24.980433
