Time(h.m.s),Dust(mg/m3),CO(ppm),CO2,temp(C)
13.28.17,0.36403,6.575,343.3567,24.4922
13.28.18,0.36348,6.5977,343.3567,24.4922
13.28.18,0.36403,6.575,343.3567,24.4922
13.28.18,0.36403,6.575,343.3567,24.4922
13.28.19,0.36348,6.575,343.3567,24.4922
13.28.19,0.36458,6.575,343.3567,24.4922
13.28.19,0.36348,6.575,343.3567,24.4922
13.28.20,0.36403,6.5977,343.3567,24.4922
13.28.20,0.36403,6.575,343.3567,24.4922
13.28.20,0.36348,6.575,343.3567,24.4922
13.28.20,0.36458,6.575,343.3567,24.4922
13.28.21,0.36403,6.575,343.3567,24.4922
13.28.21,0.36403,6.575,343.3567,24.4922
13.28.21,0.36403,6.575,343.3567,24.4922
13.28.22,0.36293,6.575,343.3567,24.4922
13.28.22,0.36403,6.575,343.3567,24.4922
13.28.22,0.36403,6.575,343.3567,24.8145
13.28.23,0.36403,6.575,343.3567,24.4922
13.28.23,0.36348,6.575,343.3567,24.8145
13.28.23,0.36348,6.575,343.3567,24.4922
13.28.24,0.36458,6.575,343.3567,24.4922
13.28.24,0.36403,6.575,343.3567,24.4922
13.28.24,0.36403,6.575,343.3567,24.4922
13.28.24,0.36403,6.575,343.3567,24.4922
13.28.25,0.36403,6.575,343.3567,24.4922
13.28.25,0.36348,6.575,343.3567,24.8145
13.28.25,0.36403,6.575,343.3567,24.4922
13.28.26,0.36458,6.575,343.3567,24.4922
13.28.26,0.36403,6.575,343.3567,24.8145
13.28.26,0.36348,6.575,343.3567,24.4922
13.28.27,0.36458,6.575,343.3567,24.4922
13.28.27,0.36403,6.575,344.1556,24.8145
13.28.27,0.36403,6.575,349.3842,24.4922
13.28.28,0.36403,6.575,347.218,24.4922
13.28.28,0.36403,6.575,346.4717,24.4922
13.28.28,0.36403,6.575,345.7128,24.4922
13.28.28,0.36403,6.575,348.674,24.4922
13.28.29,0.36458,6.575,348.674,24.4922
13.28.29,0.36348,6.575,349.3842,24.8145
13.28.29,0.36403,6.575,349.3842,24.4922
13.28.30,0.36403,6.575,349.3842,24.4922
13.28.30,0.36458,6.575,349.3842,24.4922
13.28.30,0.36403,6.575,349.3842,24.4922
13.28.31,0.36403,6.575,349.3842,24.4922
13.28.31,0.36458,6.575,349.3842,24.8145
13.28.31,0.36293,6.575,349.3842,24.4922
13.28.32,0.36293,6.575,349.3842,24.4922
13.28.32,0.36293,6.575,348.674,24.4922
13.28.32,0.36348,6.575,348.674,24.4922
13.28.32,0.36348,6.575,348.674,24.4922
13.28.33,0.36348,6.575,348.674,24.4922
13.28.33,0.36348,6.575,348.674,24.8145
13.28.33,0.36403,6.575,348.674,24.8145
13.28.34,0.36348,6.575,348.674,24.4922
13.28.34,0.36348,6.575,348.674,24.4922
13.28.34,0.36403,6.575,348.674,24.4922
13.28.35,0.36403,6.575,348.674,24.4922
13.28.35,0.36458,6.575,348.674,24.8145
13.28.35,0.36403,6.575,348.674,24.8145
13.28.36,0.36458,6.575,348.674,24.8145
13.28.36,0.36403,6.575,349.3842,24.8145
13.28.36,0.36403,6.575,344.9408,24.8145
13.28.36,0.36403,6.575,343.3567,24.8145
13.28.37,0.36458,6.575,343.3567,24.8145
13.28.37,0.36458,6.575,347.218,24.8145
13.28.37,0.36458,6.575,347.218,24.4922
13.28.38,0.36348,6.575,347.218,24.8145
13.28.38,0.36403,6.575,347.218,24.8145
13.28.38,0.36403,6.575,346.4717,24.8145
13.28.39,0.36458,6.575,345.7128,24.8145
13.28.39,0.36458,6.575,345.7128,24.8145
13.28.39,0.36403,6.575,345.7128,24.8145
13.28.40,0.36458,6.575,345.7128,24.8145
13.28.40,0.36403,6.575,345.7128,24.8145
13.28.40,0.36403,6.575,345.7128,24.8145
13.28.40,0.36403,6.575,345.7128,24.8145
13.28.41,0.36458,6.575,345.7128,24.8145
13.28.41,0.36458,6.575,345.7128,24.8145
13.28.41,0.36403,6.575,345.7128,24.4922
13.28.42,0.36458,6.575,345.7128,24.8145
13.28.42,0.36403,6.575,345.7128,24.8145
13.28.42,0.36403,6.575,345.7128,24.8145
13.28.43,0.36403,6.575,345.7128,24.8145
13.28.43,0.36458,6.575,345.7128,24.8145
13.28.43,0.36458,6.575,345.7128,24.8145
13.28.44,0.36403,6.575,345.7128,24.8145
13.28.44,0.36403,6.575,345.7128,24.8145
13.28.44,0.36403,6.575,345.7128,24.8145
13.28.45,0.36458,6.575,345.7128,24.4922
13.28.45,0.36458,6.575,345.7128,24.8145
13.28.45,0.36458,6.575,345.7128,24.8145
13.28.45,0.36458,6.575,345.7128,24.8145
13.28.46,0.36403,6.575,345.7128,24.8145
13.28.46,0.36403,6.575,345.7128,24.8145
13.28.46,0.36458,6.575,345.7128,24.8145
13.28.47,0.36458,6.575,345.7128,24.8145
13.28.47,0.36458,6.575,345.7128,24.8145
13.28.47,0.36348,6.575,345.7128,24.8145
13.28.48,0.36458,6.575,345.7128,24.8145
13.28.48,0.36458,6.575,345.7128,24.8145
13.28.48,0.36403,6.575,345.7128,24.8145
13.28.49,0.36458,6.575,345.7128,24.8145
13.28.49,0.36403,6.575,345.7128,24.8145
13.28.49,0.36403,6.575,345.7128,24.8145
13.28.49,0.36403,6.575,345.7128,24.8145
13.28.50,0.36513,6.575,345.7128,24.8145
13.28.50,0.36458,6.575,345.7128,24.8145
13.28.50,0.36293,6.575,345.7128,24.8145
13.28.51,0.36403,6.575,345.7128,24.8145
13.28.51,0.36403,6.575,345.7128,24.8145
13.28.51,0.36403,6.575,345.7128,24.8145
13.28.52,0.36403,6.575,345.7128,24.8145
13.28.52,0.36403,6.575,345.7128,24.8145
13.28.52,0.36403,6.575,345.7128,24.8145
13.28.53,0.36403,6.575,345.7128,24.8145
13.28.53,0.36458,6.575,345.7128,24.8145
13.28.53,0.36403,6.575,345.7128,24.8145
13.28.53,0.36348,6.575,345.7128,24.8145
13.28.54,0.36403,6.575,345.7128,24.8145
13.28.54,0.36458,6.575,345.7128,24.8145
13.28.54,0.36458,6.575,345.7128,24.8145
13.28.55,0.36403,6.575,345.7128,24.8145
13.28.55,0.36403,6.575,345.7128,24.8145
13.28.55,0.36458,6.575,345.7128,24.8145
13.28.56,0.36403,6.575,345.7128,24.8145
13.28.56,0.36458,6.575,345.7128,24.8145
13.28.56,0.36403,6.575,345.7128,24.8145
13.28.57,0.36458,6.575,345.7128,24.8145
13.28.57,0.36458,6.575,345.7128,24.8145
13.28.57,0.36458,6.575,345.7128,24.8145
13.28.57,0.36458,6.575,345.7128,24.8145
13.28.58,0.36458,6.575,345.7128,24.8145
13.28.58,0.36458,6.575,345.7128,24.8145
13.28.58,0.36348,6.575,345.7128,24.8145
13.28.59,0.36403,6.575,345.7128,24.8145
13.28.59,0.36348,6.575,345.7128,24.8145
13.28.59,0.36403,6.575,345.7128,24.8145
13.29.0,0.36403,6.575,345.7128,24.8145
13.29.0,0.36403,6.575,345.7128,24.8145
13.29.0,0.36403,6.575,345.7128,24.8145
13.29.1,0.36348,6.575,345.7128,24.8145
13.29.1,0.36403,6.575,345.7128,24.8145
13.29.1,0.36458,6.575,345.7128,24.8145
13.29.1,0.36458,6.575,345.7128,24.8145
13.29.2,0.36458,6.575,345.7128,24.8145
13.29.2,0.36458,6.575,345.7128,24.8145
13.29.2,0.36348,6.575,346.4717,24.8145
13.29.3,0.36513,6.575,372.9683,24.8145
13.29.3,0.36513,6.575,348.674,24.8145
,0.3639833,6.5805615,345.3579535,24.6936375
