Time(h.m.s),Dust(mg/m3),CO(ppm),CO2,temp(C)
13.30.33,0.36458,6.5524,352.7688,24.4922
13.30.34,0.36513,6.5524,352.7688,24.4922
13.30.34,0.36403,6.5524,352.7688,24.4922
13.30.34,0.36458,6.5524,352.7688,24.4922
13.30.35,0.36458,6.5524,352.7688,24.4922
13.30.35,0.36458,6.5524,352.7688,24.4922
13.30.35,0.36403,6.5299,352.7688,24.4922
13.30.36,0.36403,6.5299,352.7688,24.4922
13.30.36,0.36458,6.5299,352.7688,24.4922
13.30.36,0.36458,6.5524,352.7688,24.4922
13.30.36,0.36458,6.5299,352.7688,24.4922
13.30.37,0.36458,6.5524,352.7688,24.4922
13.30.37,0.36403,6.5299,352.7688,24.4922
13.30.37,0.36403,6.5524,351.4472,24.4922
13.30.38,0.36458,6.5524,352.7688,24.4922
13.30.38,0.36458,6.5524,352.7688,24.4922
13.30.38,0.36403,6.5299,351.4472,24.4922
13.30.39,0.36458,6.5524,352.7688,24.4922
13.30.39,0.36458,6.5299,352.7688,24.4922
13.30.39,0.36458,6.5524,352.7688,24.4922
13.30.40,0.36458,6.5524,352.7688,24.4922
13.30.40,0.36458,6.5524,352.7688,24.4922
13.30.40,0.36513,6.5524,352.7688,24.4922
13.30.40,0.36513,6.5524,352.7688,24.4922
13.30.41,0.36513,6.5299,352.7688,24.4922
13.30.41,0.36513,6.5524,352.7688,24.4922
13.30.41,0.36458,6.5524,352.7688,24.4922
13.30.42,0.36458,6.5299,352.7688,24.4922
13.30.42,0.36458,6.5299,352.7688,24.4922
13.30.42,0.36458,6.5524,352.7688,24.4922
13.30.43,0.36458,6.5299,352.7688,24.4922
13.30.43,0.36458,6.5299,352.7688,24.4922
13.30.43,0.36458,6.5299,352.7688,24.4922
13.30.44,0.36513,6.5299,351.4472,24.4922
13.30.44,0.36458,6.5299,352.7688,24.4922
13.30.44,0.36458,6.5299,352.7688,24.4922
13.30.44,0.36458,6.5299,352.1132,24.4922
13.30.45,0.36458,6.5299,352.1132,24.4922
13.30.45,0.36458,6.5299,352.1132,24.4922
13.30.45,0.36458,6.5299,352.1132,24.4922
13.30.46,0.36513,6.5299,352.1132,24.4922
13.30.46,0.36458,6.5299,352.1132,24.4922
13.30.46,0.36458,6.5299,352.1132,24.4922
13.30.47,0.36513,6.5299,352.1132,24.8145
13.30.47,0.36513,6.5299,359.9055,24.4922
13.30.47,0.36513,6.5299,359.3578,24.4922
13.30.48,0.36458,6.5299,359.3578,24.4922
13.30.48,0.36513,6.5299,359.3578,24.4922
13.30.48,0.36403,6.5299,358.8022,24.4922
13.30.48,0.36458,6.5299,358.8022,24.4922
13.30.49,0.36458,6.5299,358.2385,24.4922
13.30.49,0.36458,6.5299,358.2385,24.4922
13.30.49,0.36513,6.5299,355.8989,24.4922
13.30.50,0.36513,6.5299,355.2919,24.4922
13.30.50,0.36513,6.5299,355.2919,24.4922
13.30.50,0.36458,6.5299,357.086,24.4922
13.30.51,0.36458,6.5299,356.4969,24.4922
13.30.51,0.36513,6.5299,357.086,24.4922
13.30.51,0.36458,6.5299,356.4969,24.4922
13.30.52,0.36458,6.5299,355.2919,24.4922
13.30.52,0.36458,6.5299,354.0497,24.4922
13.30.52,0.36513,6.5299,357.6665,24.4922
13.30.52,0.36458,6.5299,358.2385,24.4922
13.30.53,0.36458,6.5299,358.2385,24.4922
13.30.53,0.36513,6.5299,359.9055,24.4922
13.30.53,0.36403,6.5299,361.5025,24.4922
13.30.54,0.36458,6.5299,358.8022,24.4922
13.30.54,0.36458,6.5299,360.4454,24.4922
13.30.54,0.36513,6.5299,360.9776,24.4922
13.30.55,0.36513,6.5299,360.9776,24.4922
13.30.55,0.36458,6.5299,361.5025,24.4922
13.30.55,0.36458,6.5299,361.5025,24.4922
13.30.56,0.36513,6.5299,361.5025,24.4922
13.30.56,0.36513,6.5299,360.4454,24.4922
13.30.56,0.36513,6.5299,360.4454,24.4922
13.30.56,0.36458,6.5299,360.9776,24.4922
13.30.57,0.36458,6.5299,360.9776,24.4922
13.30.57,0.36513,6.5299,360.4454,24.4922
13.30.57,0.36513,6.5299,360.4454,24.4922
13.30.58,0.36513,6.5299,360.4454,24.4922
13.30.58,0.36403,6.5299,360.9776,24.4922
13.30.58,0.36458,6.5299,360.9776,24.4922
13.30.59,0.36567,6.5299,360.9776,24.4922
13.30.59,0.36513,6.5299,360.4454,24.4922
13.30.59,0.36513,6.5299,360.4454,24.4922
13.31.0,0.36458,6.5299,353.4142,24.4922
13.31.0,0.36513,6.5299,354.6755,24.4922
13.31.0,0.36513,6.5299,354.0497,24.4922
13.31.0,0.36513,6.5299,352.7688,24.4922
13.31.1,0.36458,6.5299,354.0497,24.4922
13.31.1,0.36513,6.5299,353.4142,24.4922
13.31.1,0.36513,6.5524,352.1132,24.4922
13.31.2,0.36513,6.5299,352.7688,24.4922
13.31.2,0.36458,6.5299,352.7688,24.4922
13.31.2,0.36458,6.5524,352.7688,24.4922
13.31.3,0.36403,6.5524,353.4142,24.1699
13.31.3,0.36403,6.5299,352.1132,24.4922
,0.36449475,6.5441885,354.3641375,24.4873655
