Time(h.m.s),Dust(mg/m3),CO(ppm),CO2,temp(C)
13.6.28,0.35198,7.7583,347.218,24.4922
13.6.29,0.35143,7.7583,347.218,24.4922
13.6.29,0.35198,7.7583,347.218,24.4922
13.6.29,0.35143,7.7583,347.218,24.4922
13.6.30,0.35198,7.7583,347.218,24.4922
13.6.30,0.35198,7.7583,347.218,24.4922
13.6.30,0.35198,7.7583,347.218,24.4922
13.6.31,0.35253,7.7583,347.218,24.4922
13.6.31,0.35198,7.7583,347.218,24.4922
13.6.31,0.35198,7.7583,347.218,24.4922
13.6.31,0.35198,7.7583,347.218,24.4922
13.6.32,0.35198,7.7583,347.218,24.4922
13.6.32,0.35253,7.7583,347.218,24.4922
13.6.32,0.35198,7.7583,347.218,24.4922
13.6.33,0.35253,7.7583,347.218,24.4922
13.6.33,0.35198,7.7583,347.218,24.4922
13.6.33,0.35253,7.7583,347.218,24.4922
13.6.34,0.35198,7.7583,347.218,24.4922
13.6.34,0.35253,7.7583,347.218,24.4922
13.6.34,0.35253,7.7583,347.218,24.4922
13.6.35,0.35198,7.7583,347.218,24.4922
13.6.35,0.35253,7.7583,347.218,24.4922
13.6.35,0.35253,7.7583,347.218,24.4922
13.6.35,0.35253,7.7583,347.218,24.4922
13.6.36,0.35253,7.7583,347.218,24.4922
13.6.36,0.35198,7.7583,347.218,24.4922
13.6.36,0.35253,7.7583,347.218,24.4922
13.6.37,0.35307,7.7583,347.218,24.4922
13.6.37,0.35253,7.7583,347.218,24.4922
13.6.37,0.35143,7.7583,347.218,24.4922
13.6.38,0.35143,7.7583,347.218,24.4922
13.6.38,0.35088,7.7583,347.218,24.4922
13.6.38,0.35198,7.7583,347.218,24.4922
13.6.39,0.35253,7.7583,347.218,24.4922
13.6.39,0.35253,7.7583,347.218,24.4922
13.6.39,0.35198,7.7583,347.218,24.4922
13.6.39,0.35253,7.7583,347.218,24.4922
13.6.40,0.35198,7.7583,347.218,24.4922
13.6.40,0.35253,7.7316,347.218,24.4922
13.6.40,0.35198,7.7316,347.218,24.4922
13.6.41,0.35307,7.7316,347.218,24.4922
13.6.41,0.35253,7.7316,347.218,24.4922
13.6.41,0.35198,7.7316,347.218,24.4922
13.6.42,0.35198,7.7316,347.218,24.4922
13.6.42,0.35253,7.7316,347.218,24.4922
13.6.42,0.35198,7.7316,347.218,24.4922
13.6.43,0.35253,7.7316,347.218,24.4922
13.6.43,0.35307,7.7316,347.218,24.4922
13.6.43,0.35307,7.7316,347.218,24.4922
13.6.43,0.35307,7.7316,347.218,24.4922
13.6.44,0.35253,7.7316,347.218,24.4922
13.6.44,0.35253,7.7316,347.218,24.4922
13.6.44,0.35307,7.7316,347.218,24.4922
13.6.45,0.35307,7.7316,347.218,24.4922
13.6.45,0.35253,7.7316,347.218,24.4922
13.6.45,0.35307,7.7316,347.218,24.4922
13.6.46,0.35362,7.7316,347.218,24.4922
13.6.46,0.35253,7.7316,347.218,24.4922
13.6.46,0.35307,7.7316,347.218,24.4922
13.6.47,0.35253,7.7316,347.218,24.4922
13.6.47,0.35307,7.7316,347.218,24.4922
13.6.47,0.35307,7.7316,347.218,24.4922
13.6.47,0.35253,7.7316,347.218,24.4922
13.6.48,0.35362,7.7316,347.218,24.4922
13.6.48,0.35307,7.7316,347.218,24.4922
13.6.48,0.35307,7.7316,347.218,24.4922
13.6.49,0.35307,7.7316,347.218,24.4922
13.6.49,0.35253,7.7316,347.218,24.4922
13.6.49,0.35307,7.7316,347.218,24.4922
13.6.50,0.35307,7.7316,347.218,24.4922
13.6.50,0.35362,7.7316,347.218,24.4922
13.6.50,0.35362,7.7316,347.218,24.4922
13.6.51,0.35362,7.7316,347.218,24.4922
13.6.51,0.35362,7.7316,347.218,24.4922
13.6.51,0.35307,7.7316,347.218,24.4922
13.6.51,0.35362,7.7316,347.218,24.4922
13.6.52,0.35362,7.7316,347.218,24.4922
13.6.52,0.35362,7.7316,347.218,24.4922
13.6.52,0.35362,7.7316,347.218,24.4922
13.6.53,0.35307,7.705,347.218,24.4922
13.6.53,0.35362,7.705,347.218,24.4922
13.6.53,0.35307,7.705,347.218,24.4922
13.6.54,0.35417,7.7316,346.4717,24.4922
13.6.54,0.35417,7.705,347.218,24.4922
13.6.54,0.35362,7.705,346.4717,24.4922
13.6.55,0.35253,7.705,346.4717,24.4922
13.6.55,0.35417,7.705,346.4717,24.4922
13.6.55,0.35362,7.705,346.4717,24.4922
13.6.55,0.35362,7.705,346.4717,24.4922
13.6.56,0.35362,7.705,346.4717,24.4922
13.6.56,0.35362,7.705,346.4717,24.4922
13.6.56,0.35417,7.705,346.4717,24.4922
13.6.57,0.35417,7.705,346.4717,24.4922
13.6.57,0.35253,7.705,346.4717,24.4922
13.6.57,0.35362,7.705,346.4717,24.4922
13.6.58,0.35417,7.705,346.4717,24.4922
13.6.58,0.35417,7.705,346.4717,24.4922
13.6.58,0.35307,7.705,346.4717,24.4922
13.6.59,0.35417,7.705,346.4717,24.4922
13.6.59,0.35362,7.705,346.4717,24.4922
13.6.59,0.35417,7.705,346.4717,24.4922
13.6.59,0.35362,7.705,346.4717,24.4922
13.7.0,0.35417,7.705,346.4717,24.4922
13.7.0,0.35362,7.705,346.4717,24.4922
13.7.0,0.35417,7.705,346.4717,24.4922
13.7.1,0.35362,7.705,346.4717,24.4922
13.7.1,0.35362,7.705,346.4717,24.4922
13.7.1,0.35417,7.705,346.4717,24.4922
13.7.2,0.35417,7.705,346.4717,24.4922
13.7.2,0.35362,7.705,346.4717,24.4922
13.7.2,0.35417,7.705,346.4717,24.4922
,0.35176425,7.7604,347.297018,24.4922
